episode,timestep,reward
34,1000,59.372
64,2000,62.8483
94,3000,69.3177
123,4000,66.8356
157,5000,50.8851
186,6000,59.8602
220,7000,64.7051
255,8000,54.2805
290,9000,52.6295
324,10000,53.326
360,11000,55.9585
399,12000,49.8724
433,13000,56.9601
467,14000,54.9056
501,15000,52.8794
528,16000,67.2809
556,17000,76.8679
583,18000,64.7603
611,19000,60.6839
639,20000,56.8663
666,21000,65.5139
695,22000,66.3977
728,23000,57.5936
758,24000,61.0747
785,25000,69.2853
821,26000,48.8253
847,27000,71.1335
874,28000,82.3922
902,29000,62.109
931,30000,66.4075
961,31000,62.6873
992,32000,60.8193
1025,33000,66.8875
1058,34000,55.3188
1088,35000,61.7707
1116,36000,66.1848
1144,37000,67.3759
1172,38000,68.6451
1199,39000,77.0086
1231,40000,62.7961
1259,41000,66.9399
1289,42000,62.4645
1320,43000,68.6792
1352,44000,60.2828
1383,45000,72.1407
1412,46000,64.7621
1443,47000,71.0237
1473,48000,62.3228
1505,49000,64.5631
1536,50000,59.8138
1568,51000,62.2187
1598,52000,58.5161
1630,53000,60.2128
1664,54000,54.94
1696,55000,53.8651
1726,56000,61.1572
1756,57000,64.8406
1783,58000,68.8525
1810,59000,60.715
1839,60000,68.4599
1865,61000,63.3979
1893,62000,80.0689
1922,63000,67.3029
1950,64000,70.475
1981,65000,70.3361
2007,66000,84.4867
2034,67000,58.2808
2062,68000,70.0849
2094,69000,56.7491
2127,70000,55.4746
2154,71000,75.9149
2183,72000,66.9274
2206,73000,88.5415
2239,74000,59.0127
2267,75000,69.9405
2300,76000,61.5555
2328,77000,70.0534
2361,78000,55.9171
2391,79000,64.1016
2421,80000,62.0444
2447,81000,73.8504
2475,82000,73.7197
2504,83000,67.6145
2531,84000,75.2308
2564,85000,55.0147
2594,86000,68.6299
2622,87000,56.0991
2651,88000,69.6481
2681,89000,59.6571
2714,90000,66.3823
2740,91000,71.9532
2768,92000,65.1866
2796,93000,71.2827
2820,94000,73.9153
2848,95000,73.777
2876,96000,65.1595
2906,97000,65.8987
2936,98000,58.8803
2964,99000,70.7152
2992,100000,73.9936
3019,101000,72.7123
3049,102000,64.1318
3076,103000,70.023
3104,104000,69.7337
3135,105000,63.7244
3163,106000,71.2545
3195,107000,53.2842
3228,108000,65.7869
3257,109000,61.2085
3285,110000,62.1424
3317,111000,62.7569
3345,112000,61.3389
3372,113000,78.2363
3404,114000,52.433
3432,115000,68.8759
3457,116000,80.4453
3486,117000,61.7952
3516,118000,67.6142
3547,119000,69.9805
3574,120000,72.527
3607,121000,61.2237
3635,122000,75.3848
3662,123000,72.452
3690,124000,72.3508
3724,125000,61.6513
3753,126000,69.6473
3787,127000,54.2531
3816,128000,63.992
3843,129000,57.1302
3870,130000,80.2652
3900,131000,63.2249
3929,132000,66.0069
3959,133000,63.4578
3988,134000,70.5604
4017,135000,67.9317
4047,136000,75.6697
4077,137000,68.4926
4107,138000,60.2243
4137,139000,58.1783
4167,140000,67.3391
4199,141000,65.0279
4228,142000,68.3968
4257,143000,64.2317
4288,144000,53.8858
4316,145000,61.7245
4347,146000,63.6919
4377,147000,59.6561
4407,148000,61.7534
4439,149000,67.0825
4469,150000,70.4287
4493,151000,75.3167
4522,152000,70.4606
4551,153000,61.8865
4586,154000,49.9188
4614,155000,63.4022
4644,156000,71.4393
