episode,timestep,reward
42,1000,45.3191
84,2000,53.2289
126,3000,50.9232
156,4000,78.3944
204,5000,44.9214
245,6000,56.7191
288,7000,48.725
323,8000,61.8636
362,9000,62.2812
391,10000,71.8496
427,11000,67.4679
460,12000,67.6972
488,13000,85.6756
520,14000,63.7745
539,15000,115.7766
564,16000,102.6916
592,17000,76.7763
616,18000,103.8368
635,19000,117.1133
659,20000,109.5623
677,21000,139.8812
703,22000,99.3277
723,23000,103.0956
746,24000,99.2204
771,25000,86.3885
795,26000,105.6026
818,27000,106.9427
838,28000,128.7601
859,29000,93.2828
884,30000,110.9317
906,31000,110.499
928,32000,109.6568
951,33000,98.984
967,34000,175.2016
984,35000,149.6096
1007,36000,108.705
1028,37000,120.1303
1046,38000,111.1919
1069,39000,106.637
1086,40000,149.8226
1101,41000,162.0194
1127,42000,102.6735
1147,43000,136.6231
1169,44000,106.9935
1180,45000,204.0377
1201,46000,120.0451
1222,47000,99.5522
1239,48000,150.9664
1259,49000,129.7546
1279,50000,136.19
1299,51000,119.6974
1318,52000,128.7072
1341,53000,102.5933
1361,54000,124.9273
1382,55000,116.933
1395,56000,198.6751
1415,57000,137.5353
1427,58000,196.8937
1445,59000,149.9064
1461,60000,146.9991
1481,61000,129.4317
1496,62000,198.2606
1521,63000,91.3002
1543,64000,127.915
1566,65000,101.863
1583,66000,197.83
1599,67000,159.6069
1623,68000,111.2263
1639,69000,170.3366
1657,70000,140.4222
1670,71000,161.2293
1686,72000,227.6174
1699,73000,156.649
1715,74000,158.3235
1735,75000,125.0732
1754,76000,151.125
1776,77000,98.5859
1798,78000,107.9399
1806,79000,269.6857
1822,80000,171.3026
1834,81000,249.5905
1854,82000,122.7951
1872,83000,138.0743
1890,84000,111.7245
1910,85000,137.4245
1924,86000,177.7033
1937,87000,216.4719
1950,88000,153.3252
1963,89000,217.874
1977,90000,197.1409
1988,91000,217.8866
2002,92000,156.2308
2016,93000,212.0555
2031,94000,198.7442
2041,95000,267.9873
2062,96000,138.5561
2079,97000,138.7964
2090,98000,159.013
2104,99000,216.8945
2124,100000,138.4635
2134,101000,230.6713
2149,102000,183.2434
2156,103000,378.2991
2161,104000,613.8614
2180,105000,113.8686
2207,106000,107.3512
2226,107000,131.3468
2241,108000,165.9138
2257,109000,163.7428
2275,110000,157.2739
2289,111000,188.1145
2304,112000,156.0593
2317,113000,183.196
2331,114000,179.0107
2345,115000,212.3422
2359,116000,171.2996
2375,117000,160.7762
2382,118000,442.5517
2400,119000,151.8103
2417,120000,144.2663
2427,121000,263.496
2442,122000,123.0327
2464,123000,161.5333
2482,124000,109.1783
2490,125000,376.8637
2503,126000,232.6765
2514,127000,250.9042
2532,128000,163.3231
2544,129000,197.586
2558,130000,171.9312
2573,131000,149.7747
2590,132000,164.7925
2603,133000,218.959
2619,134000,174.2078
2630,135000,184.4548
2640,136000,294.1345
2654,137000,213.1361
2678,138000,96.0682
2697,139000,124.1617
2712,140000,177.5706
2726,141000,190.5976
2742,142000,158.4429
2754,143000,121.5518
2769,144000,265.7247
2780,145000,361.7038
2793,146000,196.5786
2812,147000,115.9822
2830,148000,125.7626
2846,149000,199.2175
2862,150000,154.215
2877,151000,201.9615
2883,152000,400.146
2893,153000,173.6786
2910,154000,183.7317
2920,155000,260.9204
2933,156000,226.333
2944,157000,259.8231
2959,158000,136.6011
2974,159000,187.6248
2992,160000,160.7178
3007,161000,186.3788
3013,162000,357.3234
