episode,timestep,reward
239,1000,10.6635
483,2000,9.7208
758,3000,8.2568
1003,4000,9.7152
1280,5000,9.5913
1547,6000,8.6263
1827,7000,8.576
2064,8000,11.0314
2305,9000,10.506
2571,10000,8.9731
2788,11000,10.8569
3007,12000,11.7241
3278,13000,9.0966
3557,14000,8.3088
3750,15000,13.412
3991,16000,10.5542
4205,17000,10.105
4432,18000,10.7289
4662,19000,10.8953
4871,20000,11.1202
5084,21000,11.1826
5337,22000,8.8853
5527,23000,12.49
5805,24000,7.8841
6021,25000,11.3649
6247,26000,10.1239
6487,27000,10.6709
6727,28000,10.477
6949,29000,11.121
7142,30000,13.2079
7416,31000,8.3967
7649,32000,10.995
7892,33000,8.728
8116,34000,11.1016
8294,35000,12.8421
8542,36000,9.6687
8775,37000,11.03
9016,38000,9.3148
9239,39000,11.5033
9429,40000,14.1826
