episode,timestep,reward
61,2000,98.1186
116,4000,113.5649
157,6000,138.4108
199,8000,153.1188
232,10000,163.4078
272,12000,146.5922
297,14000,209.8128
326,16000,186.5566
348,18000,208.7041
378,20000,202.4835
397,22000,295.4571
429,24000,201.8543
450,26000,232.0648
470,28000,335.7852
491,30000,244.4798
515,32000,252.226
541,34000,239.2475
561,36000,240.3948
586,38000,249.85
600,40000,444.2721
616,42000,372.3457
634,44000,365.6755
650,46000,435.5209
669,48000,330.7158
684,50000,430.3891
698,52000,416.4062
711,54000,420.9285
721,56000,786.7061
739,58000,346.4053
754,60000,434.0465
779,62000,251.6966
786,64000,623.3322
810,66000,257.9283
827,68000,386.0339
843,70000,441.6985
863,72000,289.5993
875,74000,596.1902
893,76000,418.5799
911,78000,368.9307
927,80000,410.4256
937,82000,639.7824
947,84000,484.1883
968,86000,272.5106
984,88000,494.9136
1004,90000,370.8364
1017,92000,424.0729
1025,94000,810.6065
1048,96000,283.7049
1060,98000,629.5137
1072,100000,632.4902
1086,102000,559.8234
1093,104000,989.5154
1103,106000,791.2278
1114,108000,611.3459
1122,110000,739.5717
1136,112000,396.3228
1147,114000,648.8364
1161,116000,531.3917
1170,118000,858.8264
1190,120000,335.8032
1202,122000,769.5062
1212,124000,657.1401
1230,126000,377.1205
1244,128000,378.6931
1251,130000,959.6225
1258,132000,1325.8325
1264,134000,1236.7669
1278,136000,559.0735
1286,138000,987.663
1296,140000,696.1428
1308,142000,665.8707
1317,144000,603.7043
1329,146000,680.6808
1338,148000,778.3265
1343,150000,959.0249
1355,152000,500.6613
1360,154000,1117.6742
1372,156000,667.3516
1381,158000,869.1751
1389,160000,921.6386
1397,162000,1002.7943
1405,164000,1175.1811
1412,166000,1247.4836
1419,168000,857.4435
1424,170000,1609.3313
1432,172000,1080.6021
1443,174000,955.5669
1454,176000,694.633
1462,178000,1164.9392
1475,180000,701.4043
1491,182000,491.9614
1499,184000,889.5434
1505,186000,1385.7418
1511,188000,1393.1624
