episode,timestep,reward
999,1000,0.0
1994,2000,0.0181
2482,3000,1.9776
3030,4000,0.0
3484,5000,3.8499
4480,6000,0.0149
5478,7000,0.0062
6338,8000,0.3306
7335,9000,0.0097
8318,10000,0.0711
8819,11000,3.3988
9316,12000,1.9122
9896,13000,0.005
10227,14000,4.5297
11015,15000,2.45
11808,16000,0.0072
12414,17000,1.9791
13402,18000,0.0462
13903,19000,1.8256
14893,20000,0.0336
15393,21000,1.7664
16392,22000,0.0032
16893,23000,1.831
17649,24000,0.3314
18518,25000,0.4503
18920,26000,2.6315
19880,27000,0.1853
20703,28000,0.0428
21358,29000,1.4203
22283,30000,0.1004
23051,31000,0.5956
23533,32000,2.1322
24433,33000,0.1864
24931,34000,2.7762
25560,35000,0.2533
26230,36000,1.5852
26789,37000,1.8585
27472,38000,0.3602
27691,39000,9.1826
28594,40000,0.0027
28691,41000,22.7225
29190,42000,1.7899
29395,43000,6.9004
29774,44000,3.8689
30601,45000,0.0745
31002,46000,3.2045
31129,47000,12.8138
31968,48000,0.47
32723,49000,0.7271
33720,50000,0.0118
34641,51000,0.0035
35206,52000,1.9685
35699,53000,2.3816
36198,54000,2.0883
