episode,timestep,reward
897,2000,2.6022
967,4000,36.5655
1050,6000,36.9834
1082,8000,99.5851
1196,10000,31.7937
1239,12000,56.1561
1324,14000,39.2795
1420,16000,32.3913
1473,18000,59.4955
1548,20000,44.0753
1682,22000,19.4299
1785,24000,31.2927
1820,26000,91.3667
1953,28000,27.0786
2091,30000,20.1346
2167,32000,47.5123
2318,34000,21.7552
2412,36000,34.9154
2531,38000,34.8156
2679,40000,20.5683
2717,42000,96.8158
2858,44000,26.0879
2980,46000,28.1439
3066,48000,40.1609
3118,50000,49.0194
3239,52000,28.05
3344,54000,31.3331
3427,56000,40.9531
3516,58000,38.5033
3705,60000,17.508
3760,62000,65.4957
3810,64000,54.869
3836,66000,129.9417
3997,68000,22.601
4154,70000,22.244
4258,72000,32.9478
4367,74000,25.4027
4528,76000,21.4778
4667,78000,25.2717
4785,80000,22.2869
4907,82000,28.2393
5114,84000,17.0371
5307,86000,13.4655
5606,88000,11.5863
5824,90000,13.1043
6015,92000,18.6959
6198,94000,14.4223
6294,96000,37.4665
6538,98000,15.1859
7133,100000,3.0831
7543,102000,8.6959
7845,104000,9.9479
8113,106000,11.4949
8611,108000,4.6014
9177,110000,4.6695
9644,112000,5.8047
10056,114000,8.6325
10559,116000,5.4546
12008,118000,0.6097
12563,120000,4.8874
13066,122000,5.5621
