episode,timestep,reward
48,1000,37.3158
101,2000,44.9454
132,3000,24.4702
154,4000,83.7147
193,5000,61.3214
214,6000,79.3681
230,7000,125.9656
272,8000,54.0282
310,9000,54.8175
334,10000,76.7882
396,11000,49.4556
415,12000,53.5617
427,13000,184.6558
465,14000,67.8061
488,15000,112.5406
507,16000,126.0951
518,17000,98.4643
555,18000,69.4185
559,19000,689.0174
600,20000,29.5822
617,21000,119.39
635,22000,89.7916
694,23000,34.9133
707,24000,58.8818
753,25000,71.599
769,26000,99.0232
773,27000,348.8116
851,28000,39.4758
883,29000,45.1028
938,30000,43.4253
990,31000,46.9196
1083,32000,23.5943
1095,33000,223.6948
1102,34000,175.1697
1136,35000,71.8356
1184,36000,68.6544
1212,37000,78.7606
1244,38000,90.2251
1256,39000,133.8124
1280,40000,88.2379
1347,41000,49.7563
1355,42000,195.9472
1372,43000,162.4531
1388,44000,144.1528
1412,45000,83.6071
1451,46000,69.8272
1463,47000,136.8175
1470,48000,240.9293
1482,49000,129.4212
1556,50000,42.0689
1610,51000,29.1795
1616,52000,350.0677
1634,53000,148.2516
1672,54000,17.3447
1721,55000,66.3944
1757,56000,60.8157
1762,57000,400.1044
1769,58000,330.307
1815,59000,33.2679
1871,60000,50.8824
1879,61000,233.818
1899,62000,107.4911
1972,63000,19.9876
1986,64000,170.0152
2004,65000,35.0571
2055,66000,54.2377
2102,67000,34.7521
2116,68000,167.4103
2157,69000,39.4987
2204,70000,52.5782
2238,71000,81.7375
2283,72000,37.512
2308,73000,108.8151
2334,74000,91.1939
2347,75000,156.705
2404,76000,52.6253
2441,77000,35.2767
2490,78000,47.9128
2552,79000,18.5256
2567,80000,139.6233
2609,81000,60.6225
2625,82000,108.5963
2636,83000,213.9542
2659,84000,99.6772
2678,85000,139.0393
2693,86000,169.9443
2708,87000,132.9973
2784,88000,22.2663
2809,89000,53.1711
2829,90000,96.0005
2852,91000,98.144
2863,92000,199.3443
2882,93000,137.6973
2907,94000,77.5644
2958,95000,44.4786
2981,96000,52.1839
3007,97000,108.186
3025,98000,122.7616
3045,99000,134.5966
3072,100000,61.7153
3090,101000,120.0445
3112,102000,107.4644
3138,103000,91.6258
3157,104000,103.0933
3162,105000,507.3169
3180,106000,122.1369
3200,107000,115.1715
3289,108000,12.3108
3332,109000,44.7256
3349,110000,130.6087
3378,111000,65.878
3409,112000,66.0235
3456,113000,56.4219
3495,114000,72.2725
3515,115000,73.2897
3530,116000,186.0358
3558,117000,99.3976
3595,118000,73.5765
3631,119000,53.184
3642,120000,239.6866
3657,121000,131.6187
3698,122000,22.9211
3736,123000,51.8082
3747,124000,236.1441
3786,125000,53.1571
3823,126000,44.927
3842,127000,139.8647
3903,128000,38.3132
3947,129000,53.3721
3963,130000,92.3652
3988,131000,84.491
4001,132000,198.1286
4022,133000,130.6585
4039,134000,142.6268
4060,135000,66.8975
4079,136000,143.3011
4117,137000,18.9156
4123,138000,346.2743
4166,139000,44.398
4193,140000,95.3376
4223,141000,60.0299
4230,142000,119.5626
4242,143000,181.7076
4268,144000,111.168
4324,145000,46.276
4336,146000,174.4704
4342,147000,394.986
4381,148000,39.0431
4403,149000,64.112
4428,150000,75.5681
4476,151000,41.6378
4504,152000,49.1367
4513,153000,203.398
4531,154000,143.8147
4594,155000,33.87
4634,156000,33.0107
4656,157000,126.3836
4676,158000,143.3464
4692,159000,119.585
4734,160000,29.0744
4747,161000,173.4781
4759,162000,226.003
4770,163000,115.7833
4803,164000,78.3112
4819,165000,172.5167
4836,166000,140.5252
4862,167000,55.538
4880,168000,165.37
4896,169000,145.0076
4904,170000,180.3115
4953,171000,32.9246
4964,172000,232.5527
4978,173000,170.6104
5008,174000,52.2945
5039,175000,38.3377
