episode,timestep,reward
29,1000,101.2587
57,2000,110.5723
91,3000,85.8983
119,4000,110.2898
151,5000,90.7203
183,6000,94.0995
213,7000,92.4764
245,8000,89.8226
272,9000,103.5743
301,10000,93.8122
331,11000,91.3026
358,12000,101.5153
381,13000,114.9043
407,14000,105.2961
434,15000,96.5943
461,16000,97.603
487,17000,105.8007
511,18000,108.5087
533,19000,116.3944
556,20000,121.4966
578,21000,118.8749
599,22000,128.016
621,23000,125.789
643,24000,127.915
664,25000,120.5841
686,26000,118.6916
707,27000,121.2145
726,28000,120.2733
745,29000,115.6853
766,30000,111.8053
786,31000,112.5214
807,32000,101.6596
828,33000,116.0271
848,34000,115.5253
870,35000,124.967
890,36000,122.2199
910,37000,139.2456
932,38000,121.5743
951,39000,142.3763
972,40000,128.7127
992,41000,135.668
1015,42000,112.4516
1036,43000,124.134
1061,44000,103.6784
1084,45000,115.5029
1108,46000,108.4862
1133,47000,105.4159
1157,48000,108.7112
1181,49000,119.0409
1205,50000,116.5647
1232,51000,115.9412
1261,52000,92.6147
1288,53000,104.6974
1313,54000,110.538
1341,55000,118.5384
1373,56000,90.414
1401,57000,110.3445
1430,58000,121.0606
1462,59000,89.5297
1489,60000,122.8452
1520,61000,119.4171
1551,62000,97.4075
1578,63000,138.1459
1610,64000,108.6008
1638,65000,138.9623
1666,66000,122.4428
1698,67000,102.6568
1726,68000,130.6833
1758,69000,93.3136
1788,70000,117.7172
1814,71000,121.7242
1847,72000,88.1803
1875,73000,118.9793
1902,74000,117.4452
1932,75000,93.7805
1961,76000,106.0817
1987,77000,118.8962
2013,78000,113.1773
2040,79000,98.3688
2067,80000,105.2493
2092,81000,120.3361
2116,82000,114.7114
2140,83000,120.7185
2163,84000,118.532
2185,85000,122.2816
2208,86000,122.9924
2230,87000,129.2444
2251,88000,132.1894
2271,89000,137.9536
2292,90000,139.3875
2310,91000,153.1913
2327,92000,156.193
2344,93000,162.4622
2362,94000,150.0506
2380,95000,137.6818
2392,96000,180.5694
2407,97000,181.825
2417,98000,230.4778
2430,99000,192.9216
2443,100000,191.5326
2453,101000,207.0009
2467,102000,201.8244
2475,103000,231.9554
2489,104000,247.6323
2498,105000,241.2703
2514,106000,184.939
2521,107000,294.9858
2537,108000,194.2513
2547,109000,241.4712
2564,110000,169.8997
2580,111000,189.5797
2593,112000,205.0249
2611,113000,163.5681
2630,114000,161.2755
2649,115000,155.1635
2668,116000,158.2163
2684,117000,193.9676
2704,118000,148.5502
2724,119000,132.9743
2746,120000,136.7298
2768,121000,130.9728
2790,122000,134.0771
2813,123000,132.7263
2836,124000,129.1181
2862,125000,119.2802
2889,126000,104.3831
2915,127000,110.6628
2941,128000,113.8183
2966,129000,132.3752
2996,130000,111.6088
3026,131000,98.0674
3053,132000,125.6607
3084,133000,110.4042
3115,134000,102.7704
3142,135000,133.7854
3175,136000,99.5709
3202,137000,124.947
3230,138000,134.0832
3263,139000,119.9002
3289,140000,141.0171
3318,141000,107.475
3350,142000,111.3392
3378,143000,120.7445
3413,144000,92.9474
3441,145000,124.4482
3476,146000,81.7852
3504,147000,123.6813
3537,148000,90.8697
3568,149000,106.7819
3596,150000,108.8008
3629,151000,84.1145
3656,152000,117.0139
3685,153000,104.7908
3715,154000,89.7466
3742,155000,106.3309
3768,156000,116.8186
3795,157000,106.313
3821,158000,102.4288
3846,159000,107.0081
3872,160000,108.4059
3895,161000,126.5281
3918,162000,133.4624
3940,163000,128.8858
3962,164000,131.6427
3982,165000,133.2535
