episode,timestep,reward
1,1000,1153.8106
3,2000,937.8919
5,3000,672.7336
7,4000,813.202
9,5000,799.2903
11,6000,856.6062
13,7000,951.8309
15,8000,687.1843
17,9000,935.246
19,10000,854.4926
21,11000,766.3997
23,12000,911.4324
25,13000,1057.6389
27,14000,1048.1015
29,15000,1224.8923
31,16000,1098.8799
33,17000,688.331
35,18000,1247.0477
37,19000,1010.1529
39,20000,1109.272
41,21000,967.1403
43,22000,857.3865
45,23000,681.9109
47,24000,1088.8203
49,25000,728.8909
51,26000,1053.4679
53,27000,901.4618
55,28000,325.586
57,29000,1255.9792
59,30000,682.5409
61,31000,1084.4955
63,32000,596.129
65,33000,1231.1966
67,34000,1177.5124
69,35000,791.4382
71,36000,856.089
73,37000,831.6301
75,38000,677.5403
77,39000,1295.3874
79,40000,662.267
81,41000,918.8765
83,42000,995.1894
85,43000,950.0426
87,44000,622.9187
89,45000,985.6952
91,46000,1229.8735
93,47000,797.2235
95,48000,833.3112
97,49000,616.6454
99,50000,746.4651
101,51000,864.192
103,52000,1105.1936
105,53000,1071.8118
107,54000,1020.2978
109,55000,865.4435
111,56000,548.2641
113,57000,1043.0492
115,58000,647.2792
117,59000,975.3413
119,60000,1163.7529
121,61000,1325.4706
123,62000,1190.4723
125,63000,1175.7113
127,64000,1320.0428
129,65000,942.5744
131,66000,630.9453
133,67000,978.9464
135,68000,843.3028
137,69000,887.7286
139,70000,1317.6151
141,71000,569.3127
143,72000,1179.105
145,73000,1172.2491
147,74000,1567.0524
149,75000,831.6046
151,76000,922.9034
153,77000,700.3163
155,78000,889.8402
157,79000,1127.7986
159,80000,548.0874
161,81000,962.0049
163,82000,636.2571
165,83000,813.1089
167,84000,614.8293
169,85000,440.8279
171,86000,530.8281
173,87000,1079.8283
175,88000,845.0481
177,89000,892.3387
179,90000,791.3787
181,91000,825.2099
183,92000,593.652
185,93000,1057.0386
187,94000,855.8205
189,95000,889.329
191,96000,728.6007
193,97000,759.3972
195,98000,828.696
197,99000,879.1188
199,100000,324.7115
201,101000,677.4503
203,102000,659.8339
205,103000,195.437
207,104000,837.8038
209,105000,956.4049
211,106000,527.8097
213,107000,935.597
215,108000,858.4787
217,109000,644.4107
219,110000,1083.194
221,111000,953.9447
223,112000,872.9162
225,113000,554.3015
227,114000,1079.3558
229,115000,835.0128
231,116000,567.0803
233,117000,638.5568
235,118000,948.4883
237,119000,735.1457
239,120000,1023.1236
241,121000,694.4402
243,122000,913.3829
245,123000,371.1601
247,124000,848.0069
249,125000,1149.5637
251,126000,949.9588
253,127000,1129.5527
255,128000,607.2447
257,129000,575.7755
259,130000,1080.5819
261,131000,764.1876
263,132000,1238.247
265,133000,1215.2734
267,134000,1070.4326
269,135000,942.643
271,136000,284.1475
273,137000,816.3794
275,138000,822.2362
277,139000,397.3465
279,140000,432.1896
281,141000,1151.7829
283,142000,1241.9516
285,143000,809.7461
287,144000,605.845
289,145000,521.3189
291,146000,796.8908
293,147000,890.346
295,148000,692.5942
297,149000,621.6458
299,150000,1030.9663
301,151000,651.6402
303,152000,566.9372
305,153000,729.3325
307,154000,679.5778
309,155000,809.1602
311,156000,885.1887
