episode,timestep,reward
78,1000,37.088
159,2000,37.8587
222,3000,56.501
290,4000,49.844
375,5000,35.4645
456,6000,39.2889
519,7000,52.1106
573,8000,59.7345
637,9000,52.5628
700,10000,53.3155
774,11000,40.2082
838,12000,47.1625
900,13000,46.4514
965,14000,42.7558
1032,15000,45.6458
1106,16000,40.2725
1183,17000,38.6981
1261,18000,38.9917
1341,19000,39.2671
1410,20000,48.285
1492,21000,37.5767
1568,22000,41.7803
1638,23000,41.431
1706,24000,45.8114
1770,25000,45.5359
1831,26000,48.0483
1896,27000,47.5001
1965,28000,43.7572
2039,29000,40.8971
2106,30000,48.0372
2182,31000,45.886
2256,32000,45.3276
2319,33000,47.7299
2378,34000,54.06
2439,35000,46.5794
2523,36000,35.2366
2597,37000,40.0946
2669,38000,41.3425
2750,39000,38.4715
2823,40000,41.6769
2885,41000,44.0478
