episode,timestep,reward
83,1000,34.4382
151,2000,44.0577
220,3000,43.8396
294,4000,41.0356
361,5000,45.9935
429,6000,48.131
484,7000,56.5382
547,8000,46.9508
602,9000,59.6575
659,10000,57.5752
696,11000,80.6244
744,12000,69.9438
784,13000,82.8185
820,14000,97.235
855,15000,94.6161
888,16000,118.8633
922,17000,101.5246
946,18000,152.685
970,19000,158.6352
988,20000,192.929
1003,21000,232.1662
1022,22000,193.0716
1040,23000,204.4826
1049,24000,364.2738
1062,25000,283.4694
1067,26000,561.9257
1083,27000,332.5811
1096,28000,311.9842
1108,29000,151.2505
1112,30000,707.7552
1121,31000,463.2494
1129,32000,467.8687
1135,33000,542.8753
1138,34000,1141.5306
1142,35000,1007.0693
1145,36000,1030.7957
1148,37000,769.1045
1156,38000,734.138
1160,39000,1259.2902
1167,40000,723.5888
1174,41000,413.0656
1184,42000,587.5537
1186,43000,2162.7036
1189,44000,1318.4351
1196,45000,434.7153
1200,46000,1215.0771
1207,47000,717.2627
1210,48000,1539.5205
1217,49000,752.724
1226,50000,360.8368
1229,51000,1578.3642
1232,52000,1532.1431
1234,53000,1913.4111
1236,54000,2217.3818
1239,55000,1381.3949
1246,56000,679.0327
1249,57000,1463.8289
1252,58000,1484.0118
1254,59000,664.5442
1258,60000,1125.5515
1260,61000,1585.6957
1263,62000,2054.7245
1265,63000,2200.7958
1269,64000,952.2009
1275,65000,743.8531
1282,66000,469.95
1288,67000,513.9236
1295,68000,746.5604
1303,69000,446.996
1308,70000,870.4667
1314,71000,830.6466
1317,72000,1261.4691
1320,73000,1462.0803
1326,74000,825.3925
1331,75000,451.7318
1336,76000,884.4419
1342,77000,756.7376
1344,78000,2198.1136
1351,79000,753.6108
1353,80000,2099.7231
1357,81000,1113.5488
1362,82000,562.5724
1364,83000,2203.7377
1368,84000,1226.9075
1371,85000,1196.972
1376,86000,910.6576
1379,87000,1439.2435
1381,88000,2302.9294
1387,89000,874.2963
1390,90000,1473.8811
1392,91000,2044.2888
1399,92000,745.829
1401,93000,1276.2166
1412,94000,526.0898
1414,95000,2144.2739
1417,96000,1650.6032
