episode,timestep,reward
318,1000,751.0539
631,2000,1916.4928
919,3000,2929.5938
1220,4000,3786.7007
1528,5000,4577.2146
1830,6000,2098.8975
2142,7000,1600.3761
2453,8000,2685.4991
2747,9000,3592.8425
3053,10000,4379.0531
3346,11000,3631.6522
3650,12000,1215.7052
3954,13000,2444.5206
4246,14000,3447.9254
4548,15000,4284.0787
4857,16000,5088.3084
5150,17000,1203.0106
5453,18000,1947.3329
5749,19000,3070.4489
6051,20000,3991.1278
6363,21000,4783.893
6659,22000,2985.2466
6961,23000,1460.1813
7255,24000,2666.4386
7553,25000,3676.1415
7859,26000,4503.7323
8155,27000,5027.1822
8464,28000,915.5416
8767,29000,2187.112
9059,30000,3277.9346
9362,31000,4160.5587
9671,32000,4956.4026
9965,33000,2238.7347
10265,34000,1690.3058
10564,35000,2855.9799
10866,36000,3828.6842
11174,37000,4631.7713
11468,38000,4126.067
11770,39000,1164.5053
12070,40000,2420.7673
12370,41000,3479.2798
12673,42000,4341.0911
12991,43000,5157.1716
13279,44000,1317.413
13581,45000,1967.4259
13879,46000,3084.9326
14186,47000,4023.0281
14494,48000,4824.9563
14789,49000,3160.3644
15087,50000,1430.0389
15387,51000,2650.2532
15692,52000,3667.7259
16002,53000,4502.4272
16296,54000,5011.3653
16600,55000,938.6645
16907,56000,2231.9825
17209,57000,3289.7593
17515,58000,4181.5339
17827,59000,4983.9885
18116,60000,2023.3211
18413,61000,1776.172
18727,62000,2908.6788
19040,63000,3809.4193
19352,64000,4570.6465
19645,65000,3460.229
19944,66000,1352.2991
20255,67000,2554.5247
20562,68000,3538.5968
20874,69000,4377.6843
21174,70000,5006.9654
21471,71000,908.5111
21778,72000,2203.2354
22088,73000,3250.1339
22394,74000,4119.6713
22702,75000,4918.4737
22994,76000,2131.9938
23296,77000,1752.5412
23612,78000,2870.1565
23927,79000,3769.0574
24238,80000,4545.914
24534,81000,3380.2692
24829,82000,1366.8898
25138,83000,2593.4161
25445,84000,3573.2716
25754,85000,4409.4446
26056,86000,5078.0568
26353,87000,898.433
26659,88000,2185.8681
26969,89000,3231.6371
27276,90000,4117.4139
27586,91000,4920.5704
27875,92000,2156.5928
28175,93000,1779.185
28487,94000,2907.7905
28792,95000,3837.9289
29104,96000,4647.0457
29399,97000,3756.9016
29693,98000,1299.0202
30004,99000,2533.4381
30311,100000,3533.0802
30621,101000,4375.9523
30932,102000,5198.3844
31220,103000,850.4459
31527,104000,2127.7684
31843,105000,3183.3706
32152,106000,4056.1204
32464,107000,4860.4775
32753,108000,2226.524
33048,109000,1739.6661
33361,110000,2893.2638
33668,111000,3816.4171
33981,112000,4627.6507
34275,113000,3871.1737
34571,114000,1270.5892
34881,115000,2527.3828
35190,116000,3521.4167
35499,117000,4368.5432
35811,118000,5188.6414
36093,119000,919.584
36396,120000,2128.8044
36699,121000,3200.7359
36997,122000,4099.5514
37308,123000,4884.2783
37604,124000,2830.2054
37895,125000,1588.9373
38206,126000,2780.8885
38506,127000,3734.9788
38809,128000,4540.3098
39098,129000,4838.4001
39393,130000,1008.4303
39697,131000,2339.1195
39997,132000,3376.9189
40300,133000,4255.0028
40609,134000,5048.0852
40897,135000,2212.1515
41195,136000,1780.6774
41506,137000,2931.728
41803,138000,3872.7998
42115,139000,4675.2055
42411,140000,3983.3774
42703,141000,1251.9311
43012,142000,2512.9858
43323,143000,3513.9936
43632,144000,4363.4024
43946,145000,5179.3375
44228,146000,985.6502
44525,147000,2101.8069
44822,148000,3222.3418
45128,149000,4142.893
