episode,timestep,reward
42,1000,43.0179
68,2000,86.9845
117,3000,38.4281
120,4000,868.6742
126,5000,317.5084
180,6000,52.8151
213,7000,35.3888
241,8000,56.1177
282,9000,67.5743
290,10000,295.5809
297,11000,326.4131
325,12000,100.5667
339,13000,158.9332
354,14000,93.4569
363,15000,236.3126
397,16000,38.0222
449,17000,52.7955
486,18000,64.2112
520,19000,58.7392
543,20000,102.3003
554,21000,76.7377
602,22000,52.3444
633,23000,77.9188
673,24000,60.9608
739,25000,23.7902
762,26000,66.9801
776,27000,79.6781
802,28000,78.6753
850,29000,35.4143
876,30000,75.7124
884,31000,291.6344
899,32000,140.3673
902,33000,789.3349
909,34000,363.1406
982,35000,29.0384
1033,36000,35.3039
1041,37000,228.4023
1056,38000,182.7632
1089,39000,60.5177
1112,40000,65.9134
1123,41000,205.9739
1201,42000,18.5654
1210,43000,244.4579
1234,44000,107.952
1264,45000,80.1459
1276,46000,70.8331
1308,47000,76.2785
1320,48000,133.2748
1361,49000,47.1073
1378,50000,157.4734
1397,51000,124.3311
1428,52000,56.5944
1434,53000,240.1126
1442,54000,387.3839
1461,55000,140.8337
1500,56000,59.1063
1511,57000,186.0761
1545,58000,58.1383
1580,59000,38.1435
1604,60000,115.7016
1641,61000,35.7051
1670,62000,54.4078
1679,63000,291.564
1701,64000,103.133
1749,65000,32.355
1776,66000,48.0648
1877,67000,16.2698
1881,68000,550.7881
1884,69000,398.6548
1898,70000,183.7935
1941,71000,46.6413
1958,72000,126.0515
1977,73000,81.9669
1985,74000,322.0321
2026,75000,50.9291
2028,76000,832.009
2039,77000,99.1587
2048,78000,222.9335
2053,79000,399.2603
2089,80000,59.5739
2135,81000,50.9166
2142,82000,410.7224
2152,83000,205.6359
2161,84000,322.3819
2194,85000,27.5357
2229,86000,47.6291
2249,87000,84.0662
2260,88000,219.0291
2275,89000,107.3901
2286,90000,215.5259
2361,91000,21.3982
