episode,timestep,reward
33,1000,52.3373
63,2000,54.7005
95,3000,57.6336
125,4000,56.209
152,5000,53.6652
182,6000,52.8182
218,7000,49.3985
250,8000,65.3977
283,9000,57.7782
312,10000,60.722
341,11000,60.0707
372,12000,61.3352
396,13000,83.1031
422,14000,76.0318
451,15000,64.5107
480,16000,58.609
505,17000,68.8519
532,18000,66.997
558,19000,63.3595
585,20000,67.5831
615,21000,59.6019
642,22000,70.6342
670,23000,65.8394
700,24000,63.2837
724,25000,68.4715
752,26000,66.8364
782,27000,58.5477
807,28000,74.4272
833,29000,76.9987
861,30000,70.4694
886,31000,68.4035
912,32000,73.2268
941,33000,62.6739
968,34000,73.5367
993,35000,70.442
1024,36000,55.414
1051,37000,67.4249
1079,38000,63.0838
1101,39000,66.249
1126,40000,82.7883
1152,41000,75.6254
1173,42000,73.1319
1196,43000,73.47
1218,44000,76.4282
1249,45000,56.2491
1277,46000,63.8718
1305,47000,67.7515
1326,48000,78.9313
1351,49000,72.7235
