episode,timestep,reward
25,1000,104.1321
51,2000,89.7597
76,3000,99.6064
99,4000,107.0148
121,5000,125.562
143,6000,113.0624
165,7000,105.6877
182,8000,143.2017
200,9000,141.7941
222,10000,132.2245
237,11000,145.9474
252,12000,162.3296
264,13000,196.0744
276,14000,194.4322
292,15000,128.32
301,16000,231.0187
313,17000,187.8089
320,18000,292.2063
325,19000,448.6322
334,20000,295.9183
345,21000,210.6342
353,22000,237.3913
362,23000,307.1463
371,24000,284.4585
377,25000,397.1786
382,26000,617.3696
385,27000,638.7871
392,28000,481.8339
398,29000,553.5912
402,30000,481.5986
408,31000,371.9215
414,32000,387.6514
419,33000,496.3933
425,34000,449.05
429,35000,581.3191
435,36000,724.5743
440,37000,637.4871
446,38000,420.0188
451,39000,544.2187
455,40000,724.1653
457,41000,993.6673
463,42000,658.9383
465,43000,1338.943
469,44000,991.7925
471,45000,865.0532
476,46000,463.8394
478,47000,1213.1137
486,48000,447.2816
490,49000,608.7459
494,50000,943.9791
498,51000,324.6669
502,52000,660.525
504,53000,970.2029
510,54000,754.1253
517,55000,526.1012
519,56000,1368.1366
522,57000,679.053
526,58000,1007.662
534,59000,517.3294
537,60000,1301.9539
542,61000,574.3752
548,62000,678.9186
550,63000,756.5937
552,64000,1730.0575
558,65000,632.6947
562,66000,776.9589
566,67000,728.6375
569,68000,858.0673
571,69000,1906.472
575,70000,924.9572
577,71000,1480.062
580,72000,959.2595
583,73000,1176.2911
587,74000,947.801
589,75000,1629.4793
591,76000,748.0835
594,77000,1244.3016
602,78000,460.7828
605,79000,806.5744
610,80000,865.688
612,81000,1889.539
615,82000,789.6984
617,83000,1597.7315
619,84000,1640.7841
621,85000,1707.4118
626,86000,649.0631
631,87000,622.5358
635,88000,922.8272
637,89000,1719.3069
640,90000,1218.8372
642,91000,1779.4415
645,92000,1237.7755
649,93000,812.7468
653,94000,1025.8475
655,95000,1088.5157
657,96000,1509.4771
665,97000,479.2717
668,98000,984.2137
675,99000,536.245
678,100000,534.0076
680,101000,2124.167
682,102000,1379.7123
687,103000,815.8134
694,104000,600.6011
698,105000,991.8109
700,106000,1949.5071
702,107000,1140.0611
706,108000,802.9605
712,109000,532.3965
715,110000,1400.0636
718,111000,1162.5771
721,112000,1324.7923
724,113000,796.3593
727,114000,1455.9526
731,115000,1011.6882
737,116000,612.9271
742,117000,405.4105
744,118000,1887.0082
747,119000,1382.0008
749,120000,1286.4188
753,121000,632.1919
756,122000,1157.9591
759,123000,1341.9234
761,124000,1519.3868
764,125000,1320.8091
768,126000,844.1733
773,127000,681.0045
775,128000,1275.4371
777,129000,571.6036
780,130000,769.5222
783,131000,1208.5639
786,132000,1162.3256
792,133000,368.1242
797,134000,345.3462
800,135000,1141.6222
809,136000,359.5071
814,137000,666.2505
818,138000,481.4667
828,139000,306.3087
835,140000,418.917
839,141000,665.5245
841,142000,1592.514
845,143000,1045.7168
849,144000,570.6419
853,145000,1034.2642
856,146000,1053.037
858,147000,1777.9185
862,148000,880.0513
864,149000,1666.9605
867,150000,663.9336
870,151000,836.9002
874,152000,466.9093
876,153000,1458.8119
883,154000,630.5233
886,155000,924.5374
888,156000,945.1601
895,157000,625.1722
900,158000,793.3827
903,159000,658.1845
907,160000,524.6301
914,161000,293.1658
919,162000,887.3551
922,163000,812.0215
925,164000,1309.2942
929,165000,971.0809
933,166000,496.8438
937,167000,900.0869
942,168000,717.5762
944,169000,1675.3235
947,170000,633.1329
953,171000,685.7897
956,172000,1263.0688
959,173000,513.3079
962,174000,1510.6305
966,175000,812.5276
973,176000,730.5043
975,177000,1037.5832
982,178000,606.2235
987,179000,496.626
