episode,timestep,reward
49,1000,32.6288
100,2000,41.9039
150,3000,37.8456
204,4000,39.07
253,5000,44.2274
305,6000,42.9813
363,7000,35.9498
411,8000,48.1354
464,9000,37.8108
516,10000,41.2004
564,11000,41.7612
603,12000,44.6837
647,13000,41.6286
694,14000,40.8714
747,15000,38.5333
797,16000,42.8111
849,17000,37.5479
900,18000,44.0522
952,19000,39.1045
1006,20000,36.281
1059,21000,39.58
1109,22000,41.1623
1163,23000,39.9799
1213,24000,44.7014
1267,25000,37.648
1318,26000,37.6201
1365,27000,43.336
1407,28000,51.0357
1446,29000,50.9403
1486,30000,48.8133
1523,31000,43.5645
1563,32000,43.1437
1606,33000,44.7889
1653,34000,49.5521
1697,35000,46.461
1753,36000,37.8688
1809,37000,37.9696
1866,38000,39.7689
1913,39000,47.4284
1962,40000,44.5709
2018,41000,33.3414
2069,42000,46.7911
2122,43000,39.0476
2171,44000,43.8855
2221,45000,40.4254
2276,46000,37.0636
2329,47000,38.5585
2379,48000,39.4553
2429,49000,43.8383
2483,50000,39.8306
2538,51000,36.1163
2595,52000,34.2508
2650,53000,36.3192
2706,54000,39.1312
2756,55000,47.1311
2810,56000,40.2851
2863,57000,40.078
2921,58000,34.5882
2971,59000,43.0873
3027,60000,33.1467
3083,61000,37.4994
3131,62000,43.2109
3185,63000,39.917
3242,64000,34.7543
3290,65000,36.8141
3339,66000,40.8737
3393,67000,40.8099
3441,68000,45.1152
3494,69000,38.4288
3545,70000,42.1356
3601,71000,40.022
3656,72000,37.462
3705,73000,49.8044
3755,74000,42.0769
3809,75000,39.438
3858,76000,40.2359
3910,77000,40.1446
3963,78000,41.449
4012,79000,43.2553
4062,80000,39.899
4113,81000,42.6973
4166,82000,41.2098
4221,83000,36.5127
4279,84000,39.2828
4331,85000,42.1666
4385,86000,31.998
4436,87000,41.8196
4486,88000,41.7131
4541,89000,37.5076
4591,90000,41.5086
4645,91000,35.4389
4698,92000,35.0506
4745,93000,46.3692
4797,94000,40.1215
4847,95000,40.5843
4897,96000,40.6421
4954,97000,41.0517
5010,98000,38.7193
5062,99000,41.9357
5119,100000,38.6768
5169,101000,37.8297
5222,102000,36.9933
5274,103000,36.1903
5323,104000,41.2852
5371,105000,43.875
5422,106000,40.6926
5471,107000,39.5817
5522,108000,40.8851
5575,109000,35.3606
5626,110000,35.5677
5676,111000,39.918
5724,112000,37.1141
5776,113000,40.2858
5827,114000,38.984
5880,115000,39.6657
5927,116000,47.1212
5978,117000,37.3668
6033,118000,40.1328
6082,119000,37.2538
6134,120000,37.7629
6184,121000,46.6304
6237,122000,36.6411
6290,123000,36.1283
6342,124000,40.0434
6401,125000,31.0244
6448,126000,44.2186
6501,127000,34.6403
