episode,timestep,reward
999,1000,0.0
1999,2000,0.0
2611,3000,1.5673
3119,4000,2.104
4114,5000,0.0182
4810,6000,0.2956
5417,7000,2.5278
5767,8000,3.7007
6432,9000,0.0
7253,10000,1.2928
7964,11000,0.0241
8219,12000,8.078
8712,13000,1.9969
9150,14000,2.0715
9267,15000,10.3661
9578,16000,6.9453
10393,17000,0.6086
10827,18000,2.4539
10902,19000,14.6053
11431,20000,2.6634
11676,21000,3.7027
12092,22000,2.4324
12804,23000,2.3691
12887,24000,26.3673
13213,25000,3.8302
13494,26000,6.1639
13663,27000,10.0075
14397,28000,1.2741
14565,29000,21.1267
14653,30000,14.1719
14815,31000,18.6978
14910,32000,25.9944
15046,33000,8.1068
15296,34000,10.4208
15409,35000,22.4107
15662,36000,5.3125
15815,37000,13.025
15910,38000,20.6813
16050,39000,19.5684
16144,40000,23.5817
16179,41000,23.6437
16434,42000,15.8518
16527,43000,24.2379
16546,44000,51.8208
16889,45000,7.5796
17138,46000,5.1356
17275,47000,13.4861
17289,48000,225.5027
17549,49000,4.2435
17641,50000,25.8521
17678,51000,68.336
17699,52000,146.6134
18046,53000,5.7409
18111,54000,33.6103
18244,55000,13.9267
18371,56000,19.7959
18452,57000,9.6071
18562,58000,22.0386
18695,59000,20.4046
18899,60000,9.3211
18973,61000,35.7834
19010,62000,79.2464
19018,63000,239.4037
19385,64000,7.0381
19506,65000,15.3761
19621,66000,16.0759
19749,67000,15.7554
20025,68000,9.4492
20044,69000,56.0396
20195,70000,17.2919
20333,71000,13.7299
20820,72000,4.4683
20831,73000,195.6659
20866,74000,33.5416
20936,75000,54.299
21017,76000,44.6969
21092,77000,32.7102
21148,78000,66.7984
21287,79000,13.9157
21475,80000,11.7347
21539,81000,40.8744
21583,82000,40.6062
21772,83000,13.3765
21846,84000,23.8948
22192,85000,8.5235
22256,86000,46.4414
22550,87000,3.4455
22697,88000,21.4274
22826,89000,10.8911
23098,90000,8.7196
23153,91000,23.5278
23280,92000,22.8467
23525,93000,4.4195
23621,94000,20.7016
23702,95000,31.1026
23748,96000,63.1842
23901,97000,18.0052
24102,98000,10.0386
24208,99000,29.3902
24267,100000,18.8533
24324,101000,53.3825
24502,102000,14.0345
24568,103000,27.5761
24575,104000,365.1802
24603,105000,110.4337
24700,106000,21.9021
24765,107000,32.3692
24893,108000,24.5116
24955,109000,23.3341
25281,110000,7.2928
25466,111000,13.6034
25506,112000,46.2661
25563,113000,51.7274
25630,114000,27.8502
25695,115000,37.9942
25727,116000,54.0139
25815,117000,23.5843
25911,118000,25.2616
26002,119000,21.2201
26034,120000,58.0438
26085,121000,47.8202
26189,122000,22.0864
26289,123000,24.1677
26329,124000,58.4292
26357,125000,76.5829
26538,126000,12.5837
26758,127000,9.5129
26809,128000,35.7272
26856,129000,41.4644
26936,130000,35.0753
26961,131000,32.2225
27013,132000,41.0822
27061,133000,39.9808
27172,134000,27.8681
27239,135000,20.7843
27259,136000,117.2015
27293,137000,49.1838
27362,138000,37.68
27382,139000,56.9868
27514,140000,23.7226
27520,141000,541.4632
27601,142000,40.6244
27623,143000,39.3173
27681,144000,46.3782
27758,145000,31.1714
27820,146000,42.0341
27834,147000,137.8864
27894,148000,20.8277
27946,149000,38.6802
27984,150000,66.0174
27998,151000,128.1087
28059,152000,45.9117
28118,153000,41.0796
28181,154000,33.2381
28198,155000,80.598
28223,156000,127.1675
28254,157000,55.5052
28287,158000,68.4911
28293,159000,409.2129
28340,160000,40.9201
28346,161000,351.2986
28403,162000,42.3449
28419,163000,89.7903
28459,164000,54.4702
28516,165000,33.0492
28550,166000,76.0177
28579,167000,32.5933
28612,168000,124.7001
28631,169000,107.4624
28715,170000,12.9312
28750,171000,60.5845
28756,172000,310.5706
28781,173000,110.6566
28827,174000,49.3443
28886,175000,41.1009
28922,176000,69.7075
28928,177000,447.0681
28947,178000,107.8054
28986,179000,58.9794
29018,180000,36.088
29027,181000,251.9547
29061,182000,59.074
29124,183000,28.0544
29145,184000,141.9703
29206,185000,39.5767
29239,186000,76.1593
29285,187000,32.1761
29308,188000,110.0291
29316,189000,332.819
29351,190000,65.5434
29390,191000,44.559
29396,192000,304.9491
29412,193000,101.7811
29442,194000,83.154
29452,195000,222.2016
29477,196000,97.9569
29510,197000,73.2147
29547,198000,39.3125
29585,199000,65.1452
29642,200000,30.6176
29678,201000,57.8973
29702,202000,91.7908
29730,203000,59.5934
29778,204000,53.0721
29819,205000,57.8851
29874,206000,19.411
29917,207000,67.0802
29942,208000,86.6805
30001,209000,30.8931
30019,210000,100.1442
30052,211000,64.3861
30125,212000,20.2108
30141,213000,124.7853
30163,214000,128.2779
30201,215000,54.9843
30224,216000,87.4684
30233,217000,203.9599
30249,218000,142.4436
30251,219000,920.4535
30283,220000,65.2515
30291,221000,284.5535
30353,222000,33.8411
30396,223000,23.087
30409,224000,129.4446
30441,225000,82.7798
30446,226000,446.002
30454,227000,258.6631
30491,228000,60.223
30509,229000,122.1762
30559,230000,38.2389
30579,231000,50.6724
30620,232000,71.903
30697,233000,30.0352
30712,234000,114.7078
30730,235000,86.0475
30750,236000,114.1071
30773,237000,116.567
30786,238000,160.42
30794,239000,172.7998
30809,240000,98.7651
30827,241000,88.9982
30840,242000,57.4353
30869,243000,75.541
30873,244000,276.8098
30888,245000,197.6157
30916,246000,100.6613
30945,247000,47.6118
30982,248000,59.772
30986,249000,576.5858
31045,250000,28.4349
31069,251000,103.9189
31100,252000,61.7105
31132,253000,31.5699
31157,254000,46.6884
31216,255000,39.1547
31265,256000,56.0386
31282,257000,119.6743
31314,258000,58.4795
31352,259000,81.562
31367,260000,94.4296
31389,261000,102.6478
31409,262000,73.0808
31447,263000,72.0757
31460,264000,200.4123
31483,265000,77.0327
31525,266000,60.5687
31547,267000,121.6503
31582,268000,41.3777
