episode,timestep,reward
130,2000,44.9093
245,4000,54.5298
369,6000,49.0633
490,8000,47.4242
620,10000,47.5188
729,12000,56.4605
848,14000,47.6257
963,16000,50.829
1096,18000,44.737
1208,20000,51.89
1327,22000,45.9742
1451,24000,45.2028
1558,26000,54.5639
1661,28000,59.5536
1765,30000,55.553
1879,32000,51.4563
1995,34000,52.7511
2112,36000,50.2344
2234,38000,49.4811
2362,40000,46.7446
2470,42000,56.2532
2588,44000,50.8093
2702,46000,52.2229
2831,48000,47.609
2940,50000,56.9012
3057,52000,50.5249
3176,54000,50.7487
3289,56000,52.1152
3404,58000,53.4032
3513,60000,55.7775
3629,62000,52.711
3749,64000,50.7088
3876,66000,47.1347
3981,68000,55.1289
4099,70000,49.6543
4213,72000,54.5631
4331,74000,49.8175
4438,76000,54.8297
4551,78000,54.717
4659,80000,56.0335
4775,82000,53.3081
4885,84000,54.2948
4990,86000,56.9239
5103,88000,53.0854
5220,90000,53.1699
5333,92000,56.9813
5437,94000,55.4593
5543,96000,56.8646
5646,98000,55.3612
5749,100000,57.7141
5857,102000,51.8296
5970,104000,55.4394
6071,106000,60.0864
