episode,timestep,reward
901,1000,0.2819
1901,2000,0.0
2819,3000,0.2191
3818,4000,0.004
4790,5000,0.0706
5749,6000,0.1847
6710,7000,0.1123
7643,8000,0.2598
8616,9000,0.086
9560,10000,0.1855
10491,11000,0.2224
11458,12000,0.1358
12372,13000,0.1945
13272,14000,0.3522
14249,15000,0.0469
15125,16000,0.3612
15946,17000,0.5927
16831,18000,0.3829
17733,19000,0.4014
18705,20000,0.115
19617,21000,0.2854
20536,22000,0.3335
21470,23000,0.1821
22329,24000,0.5451
23176,25000,0.4751
24093,26000,0.2991
24902,27000,0.7777
25670,28000,0.8821
26449,29000,0.8272
27266,30000,0.7401
28043,31000,0.8498
28953,32000,0.3524
29646,33000,1.4946
30492,34000,0.5453
31181,35000,1.5636
32011,36000,0.581
32811,37000,0.8173
33537,38000,1.1281
34337,39000,0.8385
35100,40000,1.0393
35954,41000,0.4126
36757,42000,0.6775
37551,43000,0.8918
38330,44000,0.8675
39163,45000,0.7114
39888,46000,1.2736
40698,47000,0.6915
41541,48000,0.5395
42334,49000,0.7311
43122,50000,0.8944
43950,51000,0.6843
44848,52000,0.3333
45714,53000,0.4068
46472,54000,1.0073
47216,55000,0.9925
47957,56000,0.939
48663,57000,1.1311
49433,58000,0.8659
