episode,timestep,reward
1,1000,377.5586
3,2000,943.76
5,3000,735.3489
7,4000,740.5109
9,5000,790.5005
11,6000,962.2171
13,7000,706.4592
15,8000,546.1738
17,9000,745.916
19,10000,893.3096
21,11000,644.5375
23,12000,628.092
25,13000,819.394
27,14000,789.39
29,15000,802.381
31,16000,506.5538
33,17000,888.7946
35,18000,894.0817
37,19000,705.1872
39,20000,704.9863
41,21000,717.132
43,22000,940.947
45,23000,651.8434
47,24000,889.0126
49,25000,680.665
51,26000,693.8734
53,27000,656.6272
55,28000,1035.0784
57,29000,666.9424
59,30000,740.9879
61,31000,626.2915
63,32000,745.8671
65,33000,796.122
67,34000,507.9659
69,35000,892.4507
71,36000,750.2289
73,37000,807.7077
75,38000,896.3939
77,39000,926.931
79,40000,753.4697
81,41000,885.9772
83,42000,786.8628
85,43000,642.2133
87,44000,573.8528
89,45000,666.9728
91,46000,1001.1545
93,47000,562.1108
95,48000,913.7853
97,49000,870.3184
99,50000,902.3005
101,51000,1006.2655
103,52000,439.7072
105,53000,825.9293
107,54000,896.0944
109,55000,857.472
111,56000,682.9984
113,57000,543.3122
115,58000,706.1173
117,59000,692.5139
119,60000,779.8332
121,61000,566.5174
123,62000,795.6342
125,63000,814.289
127,64000,892.9797
129,65000,821.8723
131,66000,1311.3659
133,67000,1036.2926
135,68000,618.8993
137,69000,607.2612
139,70000,577.7323
141,71000,739.4045
143,72000,785.9391
145,73000,536.6647
147,74000,864.1259
149,75000,906.1562
151,76000,716.3583
153,77000,657.6079
155,78000,820.3729
157,79000,809.9043
159,80000,928.9458
161,81000,540.0185
163,82000,700.4562
165,83000,738.1635
167,84000,770.9362
169,85000,884.6533
171,86000,752.3696
173,87000,782.5371
175,88000,633.9406
177,89000,882.9936
179,90000,504.0856
181,91000,1078.085
183,92000,664.8646
185,93000,917.7128
187,94000,679.3707
189,95000,672.5798
191,96000,591.5847
193,97000,927.5747
195,98000,702.3733
197,99000,759.891
199,100000,874.7262
201,101000,1058.7874
203,102000,897.1034
205,103000,733.447
207,104000,448.5918
209,105000,621.3097
211,106000,658.0173
213,107000,638.925
215,108000,712.5426
217,109000,820.0006
219,110000,687.9182
221,111000,392.8773
223,112000,896.6156
225,113000,862.5553
227,114000,751.3128
229,115000,450.2476
231,116000,712.1747
233,117000,930.9702
235,118000,589.404
237,119000,498.272
