episode,timestep,reward
75,1000,42.6364
157,2000,37.2321
225,3000,44.7822
296,4000,42.3129
362,5000,49.5775
424,6000,50.9303
487,7000,49.234
552,8000,47.6201
603,9000,61.8907
671,10000,44.9827
721,11000,62.535
778,12000,60.5224
829,13000,64.154
876,14000,65.8864
925,15000,68.9964
957,16000,100.948
987,17000,113.7881
1026,18000,78.3242
1056,19000,128.321
1086,20000,118.7659
1121,21000,106.2168
1143,22000,158.5771
1152,23000,340.2824
1167,24000,221.2733
1187,25000,155.3222
1207,26000,201.4646
1222,27000,243.7223
1236,28000,326.3562
1246,29000,296.5521
1250,30000,901.953
1264,31000,406.8364
1266,32000,1784.2678
1270,33000,501.8266
1276,34000,771.2878
1284,35000,667.6011
1295,36000,449.5941
1297,37000,2112.4619
1304,38000,392.9643
1313,39000,404.8887
1322,40000,540.1881
1328,41000,597.5921
1335,42000,603.298
1340,43000,1034.6227
1348,44000,508.647
1357,45000,289.825
1361,46000,858.6015
1367,47000,556.7867
1376,48000,672.4658
1378,49000,1028.142
1380,50000,1204.2651
1394,51000,434.6494
1401,52000,352.1298
1404,53000,1505.3934
1408,54000,1094.2502
1413,55000,514.411
1420,56000,897.6476
1423,57000,866.4576
1435,58000,517.2339
1441,59000,501.7473
1448,60000,649.4994
1453,61000,1057.3936
1455,62000,1268.8931
1459,63000,1179.4652
1468,64000,520.3083
1476,65000,533.919
1485,66000,344.0432
1491,67000,765.3374
1499,68000,645.6571
1503,69000,1159.0543
1506,70000,897.934
1513,71000,687.7782
1522,72000,613.9605
1527,73000,841.8398
1534,74000,502.614
1543,75000,570.2612
1549,76000,813.7825
1551,77000,2141.897
1556,78000,595.317
1564,79000,433.6387
1574,80000,534.6503
1582,81000,547.7162
1585,82000,882.989
1589,83000,1398.6954
1591,84000,2156.4383
1595,85000,1148.2239
1598,86000,678.2177
1604,87000,887.5033
1608,88000,1158.5273
1611,89000,896.098
1613,90000,2408.3796
1617,91000,1139.6036
1621,92000,1087.5256
1627,93000,821.2333
1633,94000,806.5014
1635,95000,1641.8921
1637,96000,2283.8398
1643,97000,806.9042
1649,98000,906.0505
1651,99000,958.3294
1659,100000,657.4085
1661,101000,2356.1853
1664,102000,1610.6129
1667,103000,1500.4712
1670,104000,1519.5486
1676,105000,918.821
1679,106000,1466.589
1681,107000,2349.21
1683,108000,2343.9265
1689,109000,481.048
1696,110000,414.6329
1698,111000,2199.2686
1700,112000,2086.7057
1704,113000,1051.6657
1706,114000,2117.7378
1712,115000,807.2527
1720,116000,550.9712
1724,117000,711.2139
1732,118000,612.8147
1734,119000,2144.9518
1736,120000,2152.0045
1742,121000,824.0639
1745,122000,1465.9689
1747,123000,2320.7811
1749,124000,2408.4178
1755,125000,764.2131
1757,126000,2269.3207
1760,127000,864.0941
1769,128000,566.9372
1779,129000,522.6015
1783,130000,742.6164
1787,131000,1231.5004
1790,132000,1417.4855
1795,133000,845.7372
1802,134000,838.9496
1804,135000,2341.1815
1808,136000,1120.1117
1812,137000,573.2105
1818,138000,869.0715
1822,139000,1015.2147
1827,140000,1092.4057
1829,141000,1848.4493
1831,142000,1262.8681
1838,143000,758.065
1843,144000,991.5396
1847,145000,1231.8527
1851,146000,1155.0569
1854,147000,1388.8232
1857,148000,1365.7816
1861,149000,1110.2572
1866,150000,998.2833
1868,151000,2380.7476
1871,152000,1452.5863
1875,153000,1171.2983
1879,154000,661.7662
1884,155000,882.3893
1890,156000,807.9943
1895,157000,1011.5922
1897,158000,2245.4669
1901,159000,1320.902
1905,160000,1195.0819
1907,161000,2167.6374
1910,162000,704.9021
1912,163000,2343.6304
1916,164000,1116.126
1918,165000,2412.5901
1921,166000,1579.9903
1924,167000,1430.4757
1926,168000,2080.7325
1933,169000,769.7734
1936,170000,1408.8035
1938,171000,2179.1598
1944,172000,862.4022
1948,173000,720.1285
1951,174000,1521.7192
1953,175000,2147.9696
1955,176000,2365.2059
1958,177000,1424.4306
1962,178000,1138.6678
1965,179000,1487.6751
1967,180000,1745.6317
1970,181000,1564.9287
1972,182000,2191.2596
1975,183000,1517.0309
1978,184000,1555.3072
1981,185000,1413.9367
1985,186000,1058.0663
1995,187000,534.9999
1999,188000,668.4094
2002,189000,1439.867
2007,190000,1025.4492
2009,191000,2021.9163
2012,192000,1559.5074
2020,193000,689.4018
2022,194000,2386.9297
2028,195000,759.3119
2033,196000,1022.6373
2035,197000,797.6938
2037,198000,2228.3043
2040,199000,1600.8522
2043,200000,1476.4784
2045,201000,2353.4877
2049,202000,1171.6635
2054,203000,918.1079
2056,204000,2410.3494
2059,205000,1544.8546
2063,206000,963.964
2071,207000,658.3897
2073,208000,2146.5422
2075,209000,2193.3685
2080,210000,931.9857
2084,211000,687.9152
2087,212000,1595.8606
2092,213000,920.021
2098,214000,809.401
2101,215000,1477.037
2106,216000,1017.5028
2108,217000,1184.6618
2113,218000,973.1309
2116,219000,1489.4792
2118,220000,2188.5685
2123,221000,880.2327
2125,222000,2068.1828
2129,223000,1087.3398
2131,224000,2275.4641
2142,225000,323.8051
2146,226000,1188.8357
2152,227000,828.1665
2157,228000,986.3981
2167,229000,524.099
