episode,timestep,reward
33,1000,67.6484
60,2000,77.7869
86,3000,64.6646
109,4000,110.6899
135,5000,78.0372
161,6000,79.1134
186,7000,91.7978
212,8000,79.162
231,9000,98.5995
252,10000,92.1632
274,11000,117.5674
300,12000,76.6694
317,13000,111.952
340,14000,104.1893
355,15000,167.7182
370,16000,157.9285
382,17000,195.1766
400,18000,125.468
416,19000,124.1879
423,20000,248.1426
439,21000,166.715
454,22000,168.0573
469,23000,152.1299
491,24000,96.3088
509,25000,124.617
526,26000,137.5374
548,27000,89.3165
567,28000,124.9182
578,29000,198.9302
593,30000,133.0007
609,31000,135.4196
619,32000,233.7992
634,33000,128.0139
648,34000,162.8923
665,35000,138.4507
674,36000,217.0873
689,37000,202.5016
698,38000,222.7049
715,39000,171.9892
732,40000,128.9423
743,41000,178.7199
756,42000,184.7793
764,43000,292.4288
780,44000,150.8125
794,45000,179.2247
805,46000,188.5918
819,47000,139.5907
832,48000,216.4224
840,49000,281.6153
850,50000,210.3889
868,51000,141.6773
882,52000,156.5862
894,53000,176.6347
902,54000,369.2852
912,55000,227.4794
925,56000,174.5113
931,57000,383.1126
942,58000,218.9966
953,59000,200.7886
966,60000,184.8685
974,61000,430.6037
982,62000,246.6638
996,63000,171.2106
1008,64000,148.2199
1019,65000,265.9015
1032,66000,136.6706
1043,67000,183.0981
1058,68000,176.4555
1069,69000,155.6144
1080,70000,214.6916
1093,71000,203.4031
1110,72000,169.2947
1118,73000,251.3828
1128,74000,296.4595
1138,75000,233.5137
1149,76000,227.3104
1159,77000,247.9943
1170,78000,213.2286
1178,79000,283.6491
1193,80000,173.8034
1205,81000,202.9836
1216,82000,201.9168
1228,83000,155.617
1237,84000,262.5792
1250,85000,189.88
1263,86000,189.715
1275,87000,251.0892
1284,88000,190.086
1298,89000,202.8358
1308,90000,238.7573
1323,91000,145.8632
1334,92000,234.5382
1341,93000,282.862
1355,94000,164.2262
1365,95000,190.8926
1371,96000,435.1555
1381,97000,220.4174
1391,98000,173.667
1402,99000,238.8336
1409,100000,451.7119
1417,101000,342.5742
1424,102000,396.3424
1433,103000,191.6561
1443,104000,273.4201
1453,105000,232.3199
1463,106000,183.9541
1478,107000,125.6471
1482,108000,445.2103
1487,109000,492.8038
1492,110000,603.0278
1498,111000,388.3267
1509,112000,227.5254
1514,113000,291.8666
1520,114000,487.7532
1530,115000,251.2112
1533,116000,440.7194
1541,117000,395.3352
1551,118000,243.1802
1559,119000,328.576
1565,120000,340.7093
1573,121000,426.2262
1581,122000,355.2261
1592,123000,206.3436
1604,124000,205.9992
1611,125000,364.2249
1624,126000,194.0927
1639,127000,169.5013
1646,128000,288.6591
1655,129000,201.1491
1663,130000,225.1038
1673,131000,268.8498
1682,132000,293.2646
1695,133000,202.2336
1701,134000,259.079
1718,135000,169.3397
1728,136000,210.3998
1738,137000,268.9335
1743,138000,468.8307
1755,139000,200.6208
1768,140000,167.6747
1778,141000,160.0779
1786,142000,270.4305
1795,143000,282.0552
1801,144000,402.3721
1811,145000,236.3168
1817,146000,227.2501
1827,147000,350.8601
1838,148000,283.2849
1847,149000,248.1843
1853,150000,492.4547
1860,151000,349.9047
1867,152000,300.353
1873,153000,501.8917
1885,154000,139.4548
1896,155000,212.9093
1911,156000,194.8791
1914,157000,573.2845
1919,158000,425.318
1934,159000,164.252
1946,160000,160.5901
1951,161000,624.8404
1958,162000,351.5403
1969,163000,229.0444
1981,164000,240.8599
1987,165000,452.0674
1999,166000,213.3366
2009,167000,267.5565
2018,168000,178.4817
2026,169000,335.0896
2032,170000,412.01
2035,171000,1147.2603
2043,172000,269.5368
2053,173000,281.8734
2058,174000,593.8497
2066,175000,275.9531
2072,176000,362.8336
2089,177000,150.9581
2097,178000,322.355
2104,179000,246.2944
2108,180000,605.4014
2123,181000,188.0836
2128,182000,427.6863
2138,183000,186.9238
2148,184000,279.7698
2155,185000,310.2988
2163,186000,269.9088
2169,187000,448.1895
2175,188000,384.648
2181,189000,391.228
2193,190000,211.1704
2202,191000,222.3778
2210,192000,404.9533
2220,193000,286.5922
2231,194000,207.2993
2245,195000,201.7418
2261,196000,172.995
2267,197000,379.7519
2273,198000,423.1149
2278,199000,370.8284
2287,200000,332.8652
2295,201000,299.3165
2307,202000,240.6043
2313,203000,316.7567
2321,204000,373.7355
2334,205000,217.9345
2341,206000,244.5306
2359,207000,183.5925
2372,208000,169.45
2383,209000,225.9054
2391,210000,225.9291
2400,211000,423.9146
2412,212000,229.8552
2418,213000,353.7136
2425,214000,476.3243
2430,215000,341.1932
2445,216000,219.9557
2454,217000,258.8806
2459,218000,526.9907
2464,219000,367.7479
2474,220000,333.4803
2485,221000,263.2032
2494,222000,277.9072
2500,223000,450.0766
2512,224000,226.5658
2519,225000,237.7218
2526,226000,414.06
2538,227000,252.8181
2555,228000,121.855
2561,229000,248.5639
2569,230000,346.7586
2574,231000,334.0488
2586,232000,199.5258
2592,233000,335.0152
2605,234000,202.3333
2613,235000,298.0968
2628,236000,192.0026
2638,237000,295.8733
2645,238000,332.3476
2651,239000,303.2436
2660,240000,297.0268
2670,241000,235.7767
2676,242000,270.1861
2687,243000,217.4679
2696,244000,229.438
2709,245000,139.3891
2718,246000,283.6734
2732,247000,187.654
2735,248000,326.3814
2742,249000,553.5002
2748,250000,442.1335
2756,251000,250.7973
2767,252000,205.6014
2771,253000,516.3577
2780,254000,229.0078
2789,255000,309.5935
2795,256000,439.9903
2803,257000,332.9317
2816,258000,118.3313
2824,259000,289.2345
2839,260000,202.9116
2852,261000,181.4519
2859,262000,336.7211
2871,263000,182.0074
2879,264000,226.3153
2886,265000,480.9216
2894,266000,258.7005
2902,267000,310.4529
2910,268000,307.5005
2922,269000,194.3347
2926,270000,434.4783
2935,271000,192.5184
2949,272000,192.6065
2956,273000,371.699
2962,274000,378.0251
2970,275000,333.0129
2981,276000,172.0475
2993,277000,176.1393
3001,278000,265.1904
3013,279000,219.2253
3027,280000,152.9907
3036,281000,172.5702
3044,282000,214.09
3046,283000,1091.7856
3055,284000,311.7908
3065,285000,366.3734
