episode,timestep,reward
461,1000,1.7035
690,2000,5.6838
768,3000,13.7828
822,4000,49.7889
907,5000,21.8112
950,6000,45.1409
968,7000,103.4998
1101,8000,12.3802
1179,9000,12.1863
1234,10000,20.8648
1328,11000,21.652
1359,12000,43.7531
1547,13000,14.8525
1652,14000,25.7069
1682,15000,18.6022
1701,16000,104.2292
1784,17000,23.6599
1861,18000,26.8338
1955,19000,26.8673
2124,20000,7.8834
2168,21000,50.0602
2388,22000,11.4949
2473,23000,30.901
2489,24000,157.6864
2652,25000,7.8135
2724,26000,33.4546
2849,27000,13.2943
2884,28000,71.9983
2897,29000,152.6585
2922,30000,77.9659
2927,31000,373.1715
2949,32000,85.5636
2977,33000,62.2798
2988,34000,59.2345
3026,35000,41.9043
3095,36000,36.7948
3122,37000,76.2126
3145,38000,84.3668
3195,39000,41.4708
3241,40000,46.0934
3308,41000,25.849
3358,42000,30.7387
3404,43000,34.9768
3443,44000,52.5431
3498,45000,39.1433
3556,46000,31.16
3585,47000,34.3297
3664,48000,24.6162
3701,49000,50.101
3727,50000,86.9064
3756,51000,97.417
3776,52000,90.0512
3781,53000,404.8298
3823,54000,46.4665
3827,55000,371.4558
3847,56000,66.3793
3914,57000,40.4646
3939,58000,89.6154
3975,59000,41.0544
3995,60000,114.0441
4012,61000,121.0225
4072,62000,41.2338
4121,63000,51.3947
4143,64000,102.3425
4204,65000,16.5194
4216,66000,140.8092
4227,67000,194.0722
4249,68000,124.2093
4272,69000,88.1933
4304,70000,45.2649
4315,71000,183.2935
4344,72000,53.982
4514,73000,11.4514
4669,74000,14.0636
4697,75000,75.5518
4731,76000,30.8748
4762,77000,54.8499
4818,78000,34.8673
4827,79000,257.0072
4837,80000,166.115
4930,81000,18.5748
4948,82000,113.5379
4965,83000,101.325
5000,84000,54.1061
5024,85000,69.7289
5029,86000,363.2059
5053,87000,83.6956
