episode,timestep,reward
3,2000,1074.6035
7,4000,1017.2575
11,6000,974.3101
15,8000,1144.8561
19,10000,1118.5446
23,12000,1083.2725
27,14000,1061.5454
31,16000,1221.6245
35,18000,1098.4315
39,20000,876.3718
43,22000,1154.6598
47,24000,1235.0996
51,26000,1414.7091
55,28000,1231.8857
59,30000,1330.8547
63,32000,1226.7587
67,34000,950.4722
71,36000,1195.9197
75,38000,947.7393
79,40000,1059.3245
83,42000,1045.3183
87,44000,1200.8695
91,46000,1103.735
95,48000,997.622
99,50000,1182.0558
103,52000,1222.138
107,54000,1240.2791
111,56000,1299.5393
115,58000,1303.6117
119,60000,1311.3448
123,62000,1262.0185
127,64000,1152.5044
131,66000,1346.5987
135,68000,1444.3975
139,70000,1256.6878
143,72000,1295.6363
147,74000,1143.9325
151,76000,1213.4985
155,78000,1231.2413
159,80000,1155.6485
163,82000,1186.5026
167,84000,1246.3729
171,86000,1294.9579
175,88000,1270.7098
179,90000,1342.0746
183,92000,1245.0692
187,94000,1319.2451
191,96000,1369.8203
195,98000,1207.6547
199,100000,1330.9134
