episode,timestep,reward
79,1000,36.4913
147,2000,40.9887
221,3000,38.8042
290,4000,43.0995
360,5000,41.7377
426,6000,46.1586
501,7000,39.8009
580,8000,36.731
660,9000,36.9415
737,10000,36.9077
813,11000,38.7108
883,12000,39.447
955,13000,42.633
1034,14000,35.8216
1125,15000,32.8493
1201,16000,37.0328
1280,17000,34.4564
1354,18000,37.5558
1426,19000,38.9424
1503,20000,38.7105
1582,21000,36.4668
1659,22000,37.1711
1726,23000,42.2572
1812,24000,32.7064
1890,25000,37.011
1966,26000,39.8644
2032,27000,44.7346
2105,28000,39.1747
2189,29000,36.4536
2264,30000,37.8796
2342,31000,38.386
2411,32000,42.5416
2483,33000,41.5716
2549,34000,45.2722
2627,35000,39.0713
2702,36000,36.5808
2775,37000,39.4446
2849,38000,38.1427
2933,39000,34.6703
3003,40000,41.8935
3085,41000,34.9451
3155,42000,38.8616
3231,43000,35.8991
3312,44000,35.8395
3377,45000,45.1028
3450,46000,39.9313
3529,47000,38.5286
3608,48000,38.171
3675,49000,43.341
3745,50000,41.396
3823,51000,39.6292
3909,52000,36.0035
3985,53000,37.5952
4060,54000,42.7459
4139,55000,37.7729
4223,56000,35.7344
4297,57000,38.7127
4378,58000,37.5366
4455,59000,37.7509
4526,60000,43.3624
4611,61000,34.1266
4686,62000,40.2382
4768,63000,33.6113
4841,64000,41.5465
4924,65000,37.285
5005,66000,35.0524
5080,67000,39.4607
