episode,timestep,reward
74,1000,40.4144
154,2000,38.5036
231,3000,43.6763
305,4000,41.8996
383,5000,41.1302
455,6000,44.6358
534,7000,40.0586
609,8000,43.0056
668,9000,53.422
724,10000,48.7151
800,11000,40.4692
868,12000,41.4511
945,13000,40.5887
1020,14000,40.6323
1104,15000,36.4641
1172,16000,44.6611
1253,17000,40.2224
1329,18000,39.165
1413,19000,37.7939
1481,20000,45.3565
1553,21000,41.1026
1629,22000,39.3986
1709,23000,39.1584
1789,24000,37.9817
1860,25000,41.0276
1935,26000,41.3018
2010,27000,39.1875
2083,28000,38.3709
2168,29000,34.9677
2250,30000,36.8515
2325,31000,37.1527
2406,32000,37.9206
2482,33000,37.7106
2559,34000,35.2486
2634,35000,38.2307
2716,36000,36.3646
2788,37000,41.6775
2858,38000,42.754
2935,39000,37.8018
2998,40000,43.4657
3071,41000,37.5653
3147,42000,37.1649
3217,43000,41.8261
3285,44000,42.5221
3362,45000,37.8055
3435,46000,40.4376
3506,47000,39.1938
3582,48000,36.0847
3663,49000,35.1749
3737,50000,38.9814
3814,51000,35.4337
3888,52000,39.4797
3968,53000,35.0687
4040,54000,38.7508
4118,55000,39.1018
4186,56000,42.475
4266,57000,36.6857
4343,58000,38.8912
4411,59000,39.6669
4481,60000,40.5602
4556,61000,35.5646
4630,62000,37.3079
4700,63000,41.8127
4774,64000,38.9568
4857,65000,33.4089
4936,66000,36.685
5011,67000,34.7016
5081,68000,37.8344
5155,69000,38.1188
5244,70000,31.7961
5322,71000,33.5442
5401,72000,34.7948
5482,73000,33.6716
5561,74000,37.4639
5639,75000,36.6185
5714,76000,36.3142
5795,77000,33.2673
5864,78000,39.7811
5945,79000,32.8643
6016,80000,38.8571
6099,81000,33.4174
6167,82000,37.3042
6246,83000,35.6785
6323,84000,36.3292
6400,85000,36.9117
6472,86000,37.6456
6553,87000,34.4646
6626,88000,36.7954
6697,89000,35.5565
6768,90000,36.4729
6841,91000,38.2568
6914,92000,38.51
6982,93000,38.9506
7054,94000,38.1649
7127,95000,39.921
7205,96000,34.0678
7280,97000,37.087
7363,98000,33.3303
7432,99000,41.3731
7504,100000,37.6098
7583,101000,37.1486
7653,102000,41.0254
7724,103000,36.009
7796,104000,40.2157
7871,105000,36.6514
7944,106000,37.6537
8016,107000,39.5069
8093,108000,34.2605
8162,109000,38.0502
8250,110000,32.2283
8321,111000,37.2862
8398,112000,34.945
8473,113000,35.5934
8544,114000,37.5822
8614,115000,35.8955
8692,116000,32.6929
8769,117000,34.5056
8846,118000,34.0029
8923,119000,35.3572
9000,120000,33.8673
9075,121000,36.8731
9150,122000,34.2988
9223,123000,35.8607
9302,124000,34.862
9379,125000,35.2881
9462,126000,32.216
9533,127000,37.2773
9604,128000,37.2339
9680,129000,33.8728
9757,130000,32.678
9831,131000,35.5268
9906,132000,34.4113
9979,133000,36.8297
10057,134000,34.2605
10133,135000,34.0955
10207,136000,33.1579
10283,137000,35.4685
10361,138000,34.1246
10441,139000,33.8209
10512,140000,37.1627
10580,141000,36.655
10651,142000,37.3018
10723,143000,34.7617
10793,144000,37.9438
10871,145000,33.9025
10956,146000,31.092
11034,147000,33.9214
11111,148000,35.1659
11185,149000,39.6652
11250,150000,36.2123
11320,151000,36.7669
11400,152000,31.1013
11475,153000,36.4728
11549,154000,33.873
11619,155000,36.0323
11687,156000,36.715
11762,157000,35.534
11835,158000,38.4072
11911,159000,35.9856
11979,160000,37.9277
12051,161000,35.6215
12128,162000,34.7882
12212,163000,31.8725
12299,164000,29.816
12376,165000,34.6859
12446,166000,36.7423
12516,167000,37.4798
12593,168000,32.456
12667,169000,35.2004
12737,170000,36.1065
12815,171000,33.4547
12895,172000,32.0763
12964,173000,38.6559
13038,174000,36.1462
13115,175000,32.4804
13186,176000,35.0419
13260,177000,33.0701
13335,178000,34.9446
13403,179000,38.5497
13486,180000,31.8246
13546,181000,42.4454
13616,182000,35.729
13703,183000,30.1517
13774,184000,35.0497
13852,185000,32.7276
13930,186000,33.1299
14007,187000,34.6589
14086,188000,33.4484
14156,189000,36.7237
14232,190000,33.4438
14308,191000,34.3194
14376,192000,37.2889
14446,193000,36.6124
14518,194000,37.1598
14589,195000,34.824
14660,196000,33.1337
14736,197000,32.0627
14807,198000,36.8107
14883,199000,35.0723
14953,200000,36.8868
15030,201000,33.4112
15106,202000,33.6094
15177,203000,34.5829
15246,204000,36.1795
15317,205000,36.4494
15392,206000,33.7562
15467,207000,32.4545
15539,208000,37.119
15615,209000,31.6264
15694,210000,33.3221
15764,211000,36.1636
15836,212000,37.1794
15918,213000,29.8199
15985,214000,38.4927
16061,215000,35.2907
16146,216000,31.1882
16222,217000,32.8143
16296,218000,34.9793
16373,219000,33.3114
16446,220000,34.8027
16521,221000,36.097
16593,222000,34.3977
16661,223000,37.8791
16738,224000,33.3732
16817,225000,32.0635
