episode,timestep,reward
1,1000,503.6091
3,2000,425.2553
5,3000,1212.3881
7,4000,997.9144
9,5000,1190.5526
11,6000,1005.9249
13,7000,737.9616
15,8000,859.3925
17,9000,665.203
19,10000,829.0583
21,11000,783.7042
23,12000,883.725
25,13000,786.0804
27,14000,687.6659
29,15000,1155.3519
31,16000,1048.7273
33,17000,878.1388
35,18000,1165.1074
37,19000,646.4436
39,20000,619.1019
41,21000,539.984
43,22000,993.0346
45,23000,795.185
47,24000,1012.2642
49,25000,931.4328
51,26000,888.2699
53,27000,959.731
55,28000,1204.9185
57,29000,926.7391
59,30000,692.5983
61,31000,657.5031
63,32000,736.9073
65,33000,1137.0065
67,34000,828.4282
69,35000,1053.0202
71,36000,669.544
73,37000,534.7898
75,38000,991.8965
77,39000,884.7057
79,40000,984.5225
81,41000,625.4286
83,42000,1250.8037
85,43000,1334.9195
87,44000,935.7732
89,45000,786.7731
91,46000,642.4799
93,47000,861.5343
95,48000,749.7505
97,49000,1124.5196
99,50000,890.2078
101,51000,1572.2081
103,52000,748.8931
105,53000,961.9105
107,54000,703.0858
109,55000,1013.123
111,56000,962.109
113,57000,1105.3073
115,58000,860.0585
117,59000,276.0716
119,60000,636.2935
121,61000,1157.5084
123,62000,278.543
125,63000,678.0844
127,64000,1047.5923
129,65000,814.0013
131,66000,1243.8928
133,67000,1052.8696
135,68000,817.0304
137,69000,528.2768
139,70000,729.9537
141,71000,567.5433
143,72000,761.4361
145,73000,858.7181
