episode,timestep,reward
34,1000,65.6295
57,2000,101.9686
97,3000,67.8569
135,4000,63.3975
170,5000,78.9988
202,6000,85.222
229,7000,105.5275
258,8000,94.4203
295,9000,70.0503
328,10000,75.9074
362,11000,81.0324
397,12000,65.834
429,13000,87.6086
461,14000,76.7559
491,15000,86.9105
516,16000,115.8201
539,17000,112.4529
566,18000,96.7458
604,19000,61.5272
639,20000,57.1548
679,21000,57.2587
719,22000,53.3772
756,23000,65.7011
796,24000,62.0536
829,25000,69.315
860,26000,83.5778
888,27000,87.5235
915,28000,88.75
944,29000,79.5538
971,30000,95.0413
998,31000,95.2158
1022,32000,104.4961
1052,33000,77.4528
1081,34000,90.6266
1113,35000,77.7347
1148,36000,76.1696
1182,37000,78.5713
1216,38000,73.8209
1255,39000,56.7585
1294,40000,59.0372
1331,41000,69.3191
1367,42000,78.8255
1402,43000,83.592
1438,44000,65.9311
1473,45000,69.3969
1503,46000,75.8195
1532,47000,79.6857
1562,48000,95.1997
1588,49000,91.8787
1617,50000,76.9798
1650,51000,72.9539
1679,52000,78.9708
1712,53000,80.7779
1746,54000,68.1618
1776,55000,75.4758
1812,56000,66.1103
1856,57000,52.7367
1898,58000,51.1323
1940,59000,61.1383
1981,60000,56.8335
2012,61000,77.9317
2045,62000,86.2681
2076,63000,85.5758
2108,64000,80.2828
2148,65000,59.9085
2185,66000,57.8048
2222,67000,67.4269
2259,68000,61.001
2291,69000,80.4394
2331,70000,60.7038
2359,71000,89.6634
2384,72000,112.8873
2409,73000,93.7371
2435,74000,89.5647
