episode,timestep,reward
51,1000,31.3193
57,2000,359.8273
87,3000,67.5701
101,4000,187.3189
113,5000,221.3369
117,6000,465.0776
125,7000,207.2475
128,8000,760.6128
130,9000,1350.1732
154,10000,81.9597
156,11000,617.4534
161,12000,404.2648
166,13000,630.5287
176,14000,199.6088
179,15000,641.1445
182,16000,877.6821
185,17000,705.1812
192,18000,321.9552
200,19000,339.5032
209,20000,225.708
231,21000,66.8154
239,22000,225.43
247,23000,258.6758
257,24000,148.7145
271,25000,120.3244
282,26000,142.4285
295,27000,171.2517
299,28000,464.7606
306,29000,306.8463
313,30000,335.2123
333,31000,123.1458
341,32000,265.0514
345,33000,560.9196
349,34000,437.047
354,35000,414.8095
358,36000,477.7004
373,37000,112.28
385,38000,162.7985
394,39000,201.3395
400,40000,260.4722
407,41000,288.758
413,42000,361.7933
422,43000,254.2716
432,44000,194.3644
445,45000,37.5009
451,46000,304.9735
467,47000,174.8413
477,48000,284.2453
486,49000,227.5668
491,50000,437.926
497,51000,357.5862
501,52000,453.7827
507,53000,296.4472
516,54000,282.8267
536,55000,110.9303
542,56000,331.5841
548,57000,271.1598
558,58000,182.9218
579,59000,100.5766
586,60000,317.6407
590,61000,594.9059
593,62000,900.639
607,63000,120.1426
616,64000,186.4589
620,65000,449.5418
627,66000,275.1904
631,67000,434.2372
637,68000,283.6689
642,69000,398.0845
644,70000,1089.8141
667,71000,76.278
669,72000,1048.9333
671,73000,918.5994
679,74000,224.7925
685,75000,246.7709
688,76000,589.9681
696,77000,301.2899
703,78000,249.383
710,79000,357.9516
717,80000,305.934
724,81000,305.5144
737,82000,143.0081
749,83000,166.9637
754,84000,328.0747
757,85000,612.8828
776,86000,94.4514
787,87000,173.4006
792,88000,370.7775
802,89000,220.4717
804,90000,1013.9583
812,91000,247.5859
821,92000,127.3918
830,93000,212.5875
839,94000,194.3047
844,95000,409.3821
852,96000,238.7071
857,97000,622.9283
866,98000,194.1796
874,99000,264.01
883,100000,269.5703
889,101000,235.4661
892,102000,486.9259
902,103000,222.6627
913,104000,149.6772
920,105000,263.6388
922,106000,917.3969
927,107000,261.2499
933,108000,280.2077
941,109000,237.1444
950,110000,195.8227
955,111000,421.7026
962,112000,261.2183
972,113000,243.4306
981,114000,202.4349
985,115000,649.2255
987,116000,865.7788
996,117000,276.8123
998,118000,1353.6843
1001,119000,658.9287
1005,120000,491.9969
1014,121000,195.6087
1018,122000,410.9976
1020,123000,913.1349
1027,124000,249.1204
1042,125000,175.2731
1059,126000,119.3924
1071,127000,172.5732
1079,128000,219.6233
1085,129000,314.3798
1087,130000,1144.6698
1090,131000,801.8962
