episode,timestep,reward
725,1000,1.8805
1458,2000,1.8259
2262,3000,1.2171
3074,4000,1.1559
3878,5000,1.2108
4689,6000,1.1635
5514,7000,1.0652
6316,8000,1.2327
7099,9000,1.3836
7901,10000,1.2325
8716,11000,1.1273
9517,12000,1.2467
10332,13000,1.1333
11126,14000,1.2954
11928,15000,1.2325
12753,16000,1.059
13562,17000,1.1789
14347,18000,1.3675
15149,19000,1.2327
15953,20000,1.217
16769,21000,1.1257
17569,22000,1.2481
18371,23000,1.2328
19174,24000,1.2248
19976,25000,1.2327
20782,26000,1.2018
21579,27000,1.2716
22375,28000,1.2796
23179,29000,1.211
23992,30000,1.1545
24786,31000,1.2954
25596,32000,1.1711
26403,33000,1.1877
27207,34000,1.2173
28009,35000,1.2326
28817,36000,1.1926
29636,37000,1.1034
30448,38000,1.1561
31256,39000,1.1865
32064,40000,1.1865
32877,41000,1.1424
